student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,semester,attendance_percentage,ca1_score,ca2_score,ca3_score,best_2_ca_average,mid_term_score,previous_semester_tgpa,academic_trend,academic_risk
STU0815,7,15.714285714285714,7,7,147.2,7,68.3,15.3,12.1,21.8,18.6,15.2,7.05,Stable,1.0
STU0816,5,12.8,5,9,120.0,4,70.2,20.7,22.2,26.3,24.2,18.5,5.24,Improving,0.0
STU0817,6,12.5,6,6,130.8,2,66.2,15.5,19.8,15.4,17.6,18.5,6.21,Stable,0.0
STU0818,6,14.5,6,6,120.8,1,50.0,10.6,11.3,24.6,18.0,15.1,,Stable,0.0
STU0819,7,13.462857142857144,7,7,125.4,5,74.8,26.5,23.8,27.9,27.2,21.1,6.13,Stable,0.0
STU0820,6,12.833333333333334,6,6,121.3,6,65.0,7.2,7.8,14.3,11.0,6.0,3.51,Improving,1.0
STU0821,5,12.0,5,10,127.0,5,79.7,12.4,14.3,13.6,14.0,4.3,7.56,Declining,1.0
STU0822,0,0.0,0,0,151.6,2,62.7,5.9,10.2,12.8,11.5,1.9,3.84,Stable,1.0
STU0823,6,14.714285714285714,7,9,131.6,7,58.1,9.7,9.6,13.8,11.8,4.6,6.03,Declining,0.0
STU0824,6,12.571428571428571,6,7,106.0,6,58.8,7.4,9.9,7.7,8.8,10.0,3.91,Stable,1.0
STU0825,6,12.5,6,6,111.6,5,43.8,12.8,13.9,15.9,14.9,10.6,5.72,Declining,0.0
STU0826,6,14.0,6,8,117.3,5,61.1,21.0,13.8,13.9,17.4,13.9,5.83,Stable,1.0
STU0827,7,11.571428571428571,7,8,121.4,7,76.1,13.1,15.8,15.3,15.6,11.1,5.27,Stable,0.0
STU0828,6,15.833333333333334,6,6,126.1,7,71.8,12.6,7.3,15.5,14.0,7.3,7.02,Declining,1.0
STU0829,8,14.25,8,8,137.0,4,88.0,22.1,24.3,17.1,23.2,24.9,6.18,Improving,0.0
STU0830,0,0.0,6,0,120.8,3,35.0,6.1,10.2,10.6,10.4,6.9,2.83,Stable,1.0
STU0831,6,11.666666666666666,6,8,128.7,3,69.8,16.6,11.4,16.5,16.6,16.9,6.8,Declining,0.0
STU0832,0,0.0,6,12,118.0,6,55.8,9.9,6.9,16.9,13.4,0.0,5.77,Declining,1.0
STU0833,5,13.2,5,9,120.0,5,74.9,11.9,20.8,14.6,17.7,16.7,4.47,Improving,0.0
STU0834,2,12.0,6,11,160.0,1,75.9,14.8,14.6,14.9,14.8,11.8,,Stable,0.0
STU0835,0,0.0,5,6,150.0,1,59.8,4.4,0.8,2.6,3.5,1.2,,Improving,1.0
STU0836,4,12.0,5,9,121.8,7,79.5,16.4,17.4,15.9,16.9,20.0,3.42,Improving,1.0
STU0837,3,13.333333333333334,5,10,125.4,7,65.6,23.2,19.4,18.8,21.3,17.3,6.94,Declining,1.0
STU0838,5,12.414285714285713,7,11,126.6,8,88.0,18.7,9.7,22.6,20.6,15.5,5.87,Stable,1.0
STU0839,0,0.0,5,5,150.0,3,54.7,11.0,17.1,14.5,15.8,8.9,4.61,Stable,0.0
STU0840,5,13.8,5,5,114.5,6,59.8,15.3,11.0,25.8,20.6,12.4,6.04,Stable,0.0
STU0841,0,0.0,5,14,107.0,6,67.2,6.2,8.8,12.8,10.8,1.0,4.51,Stable,0.0
STU0842,4,11.5,5,10,115.7,2,54.6,16.6,13.2,11.7,14.9,13.3,4.73,Stable,1.0
STU0843,0,0.0,5,11,120.0,1,66.2,11.1,17.1,8.0,14.1,13.8,,Improving,0.0
STU0844,6,14.016666666666666,7,7,134.8,8,74.0,14.5,14.1,20.4,17.4,17.7,4.02,Improving,0.0
STU0845,5,11.4,6,9,133.6,1,80.2,18.6,8.9,12.2,15.4,9.7,,Improving,1.0
STU0846,0,0.0,0,0,129.0,4,56.0,6.7,8.6,11.9,10.2,4.7,3.3,Declining,1.0
STU0847,5,10.4,5,12,128.4,5,81.4,16.7,16.2,25.8,21.2,13.8,6.64,Stable,0.0
STU0848,3,10.666666666666666,5,11,122.2,5,75.0,16.2,20.8,22.3,21.6,15.9,7.04,Declining,1.0
STU0849,4,14.25,5,9,113.3,2,61.9,14.2,14.0,11.8,14.1,9.4,4.07,Improving,1.0
STU0850,7,13.914285714285713,7,7,129.9,5,70.9,22.7,24.5,26.7,25.6,13.6,8.36,Declining,1.0
STU0851,7,13.761111111111113,7,9,126.2,2,75.9,18.9,15.7,19.8,19.4,12.0,5.86,Improving,0.0
STU0852,5,12.6,6,10,112.6,6,67.2,12.6,10.4,12.1,12.4,10.6,4.28,Stable,0.0
STU0853,6,13.857142857142858,6,7,149.0,2,74.4,17.2,15.7,19.9,18.5,15.3,5.19,Improving,1.0
STU0854,7,13.842857142857143,8,8,120.0,5,71.9,16.0,14.6,20.2,18.1,16.4,6.08,Stable,0.0
STU0855,0,0.0,5,12,120.4,6,69.7,7.5,12.1,6.3,9.8,11.4,3.07,Improving,0.0
STU0856,5,11.8,6,6,128.1,2,66.1,16.5,14.7,18.5,17.5,12.7,6.1,Stable,1.0
STU0857,6,12.666666666666666,6,6,141.7,2,69.7,18.1,11.0,25.1,21.6,7.9,6.07,Stable,0.0
STU0858,0,0.0,6,6,130.0,6,41.4,6.4,7.4,13.5,10.4,7.5,4.78,Declining,0.0
STU0859,0,0.0,5,7,113.3,1,51.6,8.2,9.3,8.2,8.8,7.0,,Improving,0.0
STU0860,4,10.75,6,11,105.9,2,74.8,11.0,11.9,16.4,14.2,10.0,5.33,Declining,1.0
STU0861,5,12.6,5,7,122.7,3,74.0,22.9,21.9,15.4,22.4,23.9,6.24,Improving,0.0
STU0862,0,0.0,5,5,120.0,8,53.0,7.2,11.5,5.6,9.4,9.2,3.41,Stable,1.0
STU0863,2,12.0,7,7,119.8,4,76.1,8.3,3.5,6.0,7.2,6.7,6.2,Declining,1.0
STU0864,3,14.0,6,7,122.9,3,77.5,15.8,5.9,17.3,16.6,11.1,7.05,Declining,0.0
STU0865,6,14.0,6,6,160.0,8,83.0,19.5,14.6,22.0,20.8,18.9,6.06,Improving,0.0
STU0866,7,14.682857142857143,7,7,125.2,3,85.9,17.1,16.0,19.9,18.5,13.3,6.96,Declining,0.0
STU0867,0,0.0,3,3,143.4,3,66.1,0.0,0.0,1.0,0.5,0.0,3.96,Declining,1.0
STU0868,0,0.0,5,6,96.7,3,50.5,0.0,0.0,5.3,2.6,0.0,0.99,Declining,1.0
STU0869,6,13.857142857142858,6,7,126.9,2,58.4,16.9,18.3,24.0,21.2,11.7,5.83,Stable,0.0
STU0870,0,0.0,0,0,143.1,3,62.1,0.0,5.3,11.5,8.4,2.5,3.62,Declining,1.0
STU0871,6,13.142857142857142,6,8,114.5,5,78.8,9.4,10.2,15.8,13.0,10.3,6.48,Declining,1.0
STU0872,1,18.0,5,14,140.0,1,85.3,17.4,17.2,27.6,22.5,15.6,,Improving,0.0
STU0873,13,11.461538461538462,15,15,113.7,5,87.3,16.9,11.0,30.0,23.4,12.2,7.72,Declining,1.0
STU0874,5,11.2,7,14,131.5,2,87.4,11.5,12.3,13.7,13.0,17.5,5.2,Stable,0.0
STU0875,5,15.0,6,6,143.5,3,72.9,10.8,14.4,13.9,14.2,15.2,5.07,Improving,1.0
STU0876,7,14.244444444444444,7,9,126.8,1,68.0,5.9,10.8,16.3,13.6,7.9,,Stable,1.0
STU0877,4,11.5,6,8,115.2,4,55.4,15.3,15.9,12.1,15.6,14.5,6.67,Declining,0.0
STU0878,2,10.0,7,7,100.0,5,65.8,7.0,10.5,16.0,13.2,13.3,2.96,Improving,1.0
STU0879,3,12.333333333333334,5,7,121.4,3,63.4,11.3,5.8,14.8,13.0,6.3,7.24,Declining,1.0
STU0880,5,12.2,7,8,120.0,2,71.5,15.7,13.2,18.3,17.0,9.8,7.14,Declining,1.0
STU0881,6,13.666666666666666,6,6,129.9,2,74.0,15.4,10.8,15.2,15.3,13.5,5.89,Stable,0.0
STU0882,0,0.0,0,0,151.1,6,65.0,6.1,11.9,7.6,9.8,9.8,5.43,Stable,1.0
STU0883,1,11.0,6,15,120.0,2,60.9,1.4,7.7,1.1,4.6,6.6,4.78,Stable,1.0
STU0884,3,13.0,6,8,130.0,6,74.1,13.5,10.8,21.2,17.4,14.2,6.73,Declining,0.0
STU0885,7,12.599999999999998,8,12,119.0,3,42.4,13.0,14.0,19.5,16.8,9.7,6.27,Declining,0.0
STU0886,10,12.2,10,11,122.0,2,75.6,14.5,17.6,21.8,19.7,10.0,8.43,Declining,0.0
STU0887,6,13.166666666666666,6,6,129.7,5,87.8,14.1,18.3,21.6,20.0,13.5,5.5,Improving,0.0
STU0888,6,11.0,7,16,112.5,3,83.5,12.6,5.0,3.2,8.8,10.6,5.55,Declining,0.0
STU0889,7,14.014285714285714,7,7,136.0,1,71.0,13.3,5.1,9.6,11.4,5.1,,Declining,1.0
STU0890,4,13.0,6,9,133.1,8,79.7,11.7,12.4,12.6,12.5,3.8,4.59,Stable,0.0
STU0891,6,14.0,6,6,151.3,1,73.2,22.3,13.3,13.7,18.0,16.7,,Improving,0.0
STU0892,0,0.0,0,0,133.3,3,53.3,7.7,6.8,0.1,7.2,3.8,3.82,Stable,0.0
STU0893,7,14.428571428571429,8,8,130.8,3,77.3,15.5,16.4,13.7,16.0,8.5,7.14,Declining,1.0
STU0894,0,0.0,5,9,140.0,4,56.2,9.6,11.3,10.2,10.8,9.1,4.29,Stable,0.0
STU0895,18,11.833333333333334,18,45,150.0,6,71.3,19.5,14.5,21.2,20.4,14.8,7.52,Declining,0.0
STU0896,3,11.333333333333334,5,12,130.0,1,67.9,16.2,15.2,22.4,19.3,20.9,,Improving,0.0
STU0897,6,12.5,6,9,125.3,8,58.4,19.0,18.9,27.0,23.0,17.2,5.01,Improving,0.0
STU0898,12,13.333333333333334,12,12,124.0,5,76.7,11.8,7.2,19.2,15.5,11.8,5.67,Stable,0.0
STU0899,6,10.833333333333334,6,10,113.8,8,70.2,14.6,18.8,16.6,17.7,15.3,3.44,Improving,0.0
STU0900,6,13.0,6,6,124.4,6,62.3,16.9,17.3,24.1,20.7,12.9,5.14,Stable,0.0
STU0901,2,10.0,5,7,107.7,7,61.0,13.5,9.6,7.0,11.6,8.8,5.51,Declining,1.0
STU0902,6,11.428571428571429,6,8,110.0,4,73.5,12.3,13.6,6.2,13.0,16.2,5.16,Declining,1.0
STU0903,8,12.8875,8,8,130.0,3,79.5,8.7,6.5,11.5,10.1,10.9,6.12,Stable,0.0
STU0904,6,12.95,7,7,138.8,3,68.7,10.1,15.5,23.3,19.4,7.7,7.67,Declining,0.0
STU0905,1,10.0,5,12,126.3,5,51.7,19.3,18.1,16.2,18.7,11.5,5.67,Stable,0.0
STU0906,7,13.094285714285714,7,7,114.5,3,87.8,21.1,21.8,17.4,21.5,15.6,6.17,Stable,0.0
STU0907,0,0.0,6,7,116.5,5,40.7,2.2,0.9,2.6,2.4,5.2,2.64,Stable,1.0
STU0908,5,11.714285714285714,6,12,128.6,1,69.9,13.0,9.1,8.1,11.0,3.7,,Improving,1.0
STU0909,4,11.25,6,8,130.0,6,83.8,10.1,11.8,9.6,11.0,13.5,6.3,Declining,1.0
STU0910,0,0.0,0,0,134.6,2,66.6,2.6,1.6,12.8,7.7,3.1,4.41,Declining,0.0
STU0911,6,13.166666666666666,6,6,146.8,8,77.4,10.9,16.7,16.1,16.4,13.7,7.16,Stable,0.0
STU0912,4,12.75,5,7,135.7,1,79.0,10.0,14.8,25.2,20.0,10.4,,Improving,1.0
STU0913,5,10.6,5,6,120.0,1,90.4,5.7,5.3,9.9,7.8,10.7,,Stable,0.0
STU0914,5,11.2,6,8,138.0,6,46.9,6.5,8.3,15.9,12.1,8.0,6.98,Declining,1.0
STU0915,0,0.0,7,0,135.5,6,55.3,12.6,8.5,12.5,12.6,3.8,3.49,Stable,1.0
STU0916,6,13.0,6,6,120.0,5,83.2,13.5,7.3,21.8,17.6,6.2,8.86,Declining,0.0
STU0917,0,0.0,5,10,111.7,8,56.0,10.4,9.8,12.2,11.3,2.7,4.66,Stable,1.0
STU0918,0,0.0,6,0,100.0,2,65.7,9.5,6.6,13.2,11.4,11.1,4.06,Stable,1.0
STU0919,6,14.166666666666666,6,8,160.0,6,80.8,21.0,23.1,26.1,24.6,26.0,8.43,Declining,0.0
STU0920,5,12.833333333333334,6,10,114.8,3,63.7,8.9,10.5,7.2,9.7,12.9,3.55,Improving,0.0
STU0921,4,11.75,6,11,131.0,4,65.9,14.1,18.0,19.9,19.0,14.1,4.67,Improving,1.0
STU0922,6,10.833333333333334,6,8,97.0,3,58.7,8.9,5.9,11.5,10.2,1.8,5.0,Declining,1.0
STU0923,4,11.75,6,8,131.7,1,65.2,19.6,13.7,14.1,16.8,11.2,,Improving,0.0
STU0924,3,11.5,7,14,120.0,4,68.0,19.8,25.1,20.6,22.8,15.8,7.1,Declining,1.0
STU0925,2,10.0,5,14,110.0,6,57.2,17.1,6.6,18.0,17.6,10.4,4.15,Stable,1.0
STU0926,6,13.7,7,7,133.0,2,88.8,11.4,10.8,17.5,14.4,17.0,8.79,Declining,0.0
STU0927,1,14.0,5,8,140.0,8,76.2,12.8,10.2,14.4,13.6,16.2,5.69,Stable,1.0
STU0928,7,11.375,8,12,100.0,4,79.7,14.3,13.9,10.2,14.1,11.3,5.59,Stable,1.0
STU0929,0,0.0,6,17,129.3,2,44.0,7.2,3.8,0.0,5.5,0.0,3.38,Declining,1.0
STU0930,0,0.0,6,10,137.0,5,40.8,0.0,3.8,6.0,4.9,0.0,3.53,Stable,0.0
STU0931,1,11.0,5,9,122.2,2,66.3,5.0,7.8,16.3,12.0,11.1,5.77,Declining,0.0
STU0932,6,13.0,7,10,108.0,1,97.8,20.9,16.8,16.3,18.8,17.9,,Improving,0.0
STU0933,8,13.6,11,15,110.0,5,87.8,15.9,12.0,25.8,20.8,12.3,5.57,Stable,1.0
STU0934,3,11.0,5,8,127.7,1,69.4,10.7,12.5,16.6,14.6,10.1,,Declining,1.0
STU0935,7,11.705714285714285,8,11,121.3,1,75.5,10.8,13.1,15.6,14.4,8.9,,Declining,1.0
STU0936,12,13.25,12,12,140.1,5,85.4,21.3,30.0,22.3,26.2,19.1,5.94,Improving,0.0
STU0937,1,10.75,7,15,114.8,1,48.6,5.7,8.0,15.2,11.6,14.1,,Stable,1.0
STU0938,6,12.0,6,8,150.0,6,84.7,16.9,12.1,13.4,15.2,20.0,7.3,Declining,0.0
STU0939,6,12.666666666666666,6,7,131.7,6,73.9,13.5,13.3,18.0,15.8,10.1,8.02,Declining,1.0
STU0940,5,11.4,6,8,110.0,1,70.5,7.9,10.1,12.9,11.5,2.8,,Stable,0.0
STU0941,6,13.0,6,6,105.5,4,70.8,20.8,19.3,16.2,20.0,18.6,4.34,Improving,0.0
STU0942,6,14.0,6,8,127.3,1,86.5,19.7,18.5,20.9,20.3,17.2,,Improving,0.0
STU0943,0,0.0,6,11,130.0,5,50.3,5.5,0.0,7.5,6.5,4.9,4.82,Declining,1.0
STU0944,0,0.0,6,0,130.0,1,44.5,6.4,12.8,15.9,14.4,11.8,,Improving,0.0
STU0945,7,15.285714285714286,7,7,122.7,8,78.3,23.7,21.5,21.5,22.6,16.2,6.61,Stable,1.0
STU0946,6,13.166666666666666,6,6,113.9,2,50.9,16.5,15.0,19.5,18.0,19.1,6.21,Stable,0.0
STU0947,5,13.6,5,7,151.1,5,72.5,22.3,26.3,22.7,24.5,20.6,8.26,Stable,1.0
STU0948,0,0.0,4,8,125.8,1,62.7,1.5,0.0,11.7,6.6,2.8,,Improving,1.0
STU0949,10,11.4,10,12,128.2,2,79.2,17.0,17.4,17.8,17.6,15.1,7.27,Stable,1.0
STU0950,0,0.0,5,0,135.1,3,61.4,5.7,8.0,5.8,6.9,8.9,3.48,Stable,0.0
STU0951,5,11.0,5,7,120.2,4,67.4,7.4,8.5,14.8,11.6,0.0,4.84,Stable,0.0
STU0952,0,0.0,5,9,132.8,8,78.9,6.6,4.1,7.4,7.0,7.5,5.17,Declining,1.0
STU0953,6,13.571428571428571,6,7,140.0,1,70.0,15.1,19.6,22.0,20.8,13.3,,Improving,0.0
STU0954,0,0.0,7,0,129.3,1,55.6,5.7,3.9,17.3,11.5,4.1,,Improving,1.0
STU0955,4,11.25,10,14,108.2,3,60.3,5.6,8.0,7.5,7.8,11.4,5.05,Stable,0.0
STU0956,3,13.333333333333334,5,6,125.4,3,84.1,20.0,20.9,27.9,24.4,15.9,5.34,Stable,0.0
STU0957,6,12.0,6,6,140.2,7,69.4,15.8,14.2,14.7,15.2,10.3,6.99,Declining,1.0
STU0958,6,12.5,6,6,116.1,7,94.3,18.8,13.4,27.0,22.9,14.2,7.95,Declining,0.0
STU0959,5,13.2,5,6,137.8,7,67.5,17.7,16.5,21.7,19.7,14.2,6.25,Stable,0.0
STU0960,0,0.0,5,5,128.4,1,69.3,5.1,5.7,11.3,8.5,0.9,,Improving,1.0
STU0961,3,11.666666666666666,5,7,106.0,3,78.3,13.4,15.6,17.2,16.4,14.2,6.32,Stable,0.0
STU0962,15,13.466666666666669,15,16,130.2,6,77.9,21.5,22.1,21.2,21.8,20.8,7.73,Stable,0.0
STU0963,3,13.666666666666666,5,7,126.0,2,71.6,15.0,23.8,13.5,19.4,18.9,5.43,Improving,0.0
STU0964,2,11.666666666666666,5,9,141.0,5,71.2,11.7,10.2,15.2,13.4,7.5,5.11,Stable,1.0
STU0965,6,11.666666666666666,6,7,113.0,2,72.1,11.3,9.9,14.3,12.8,6.7,5.25,Declining,1.0
STU0966,5,13.4,6,9,120.0,3,63.8,11.1,7.4,14.3,12.7,8.3,5.22,Declining,1.0
STU0967,0,0.0,5,5,130.9,7,47.9,3.0,14.2,1.9,8.6,6.4,2.7,Declining,0.0
STU0968,0,0.0,6,9,120.0,2,49.0,10.4,14.1,9.0,12.2,9.0,3.5,Stable,1.0
STU0969,0,0.0,5,5,134.1,8,44.0,9.5,6.4,16.2,12.8,4.4,3.55,Stable,0.0
STU0970,3,10.666666666666666,5,6,120.0,2,74.6,12.8,19.6,20.4,20.0,15.9,4.58,Improving,0.0
STU0971,4,13.75,5,5,114.8,1,58.0,10.0,17.2,16.1,16.6,9.3,,Improving,1.0
STU0972,1,10.0,5,5,123.0,2,63.0,14.6,9.5,25.9,20.2,10.4,6.87,Declining,0.0
STU0973,0,0.0,5,11,118.0,2,60.8,3.1,2.6,4.4,3.8,1.4,3.77,Stable,0.0
STU0974,1,16.0,2,4,100.0,4,79.4,12.8,11.4,16.3,14.6,11.6,6.92,Declining,0.0
STU0975,5,12.285714285714286,5,9,151.1,1,52.7,17.0,14.3,10.0,15.6,18.6,,Improving,0.0
STU0976,3,12.0,5,10,116.9,5,63.2,12.6,13.6,12.1,13.1,6.9,4.92,Declining,1.0
STU0977,6,12.666666666666666,7,7,106.0,7,77.9,6.1,9.9,24.3,17.1,0.0,6.69,Declining,0.0
STU0978,5,11.8,5,6,127.1,3,68.8,12.8,7.6,13.1,13.0,7.6,5.39,Declining,0.0
STU0979,5,10.6,5,6,155.5,2,77.9,12.5,12.8,7.5,12.6,7.3,6.38,Stable,1.0
STU0980,9,11.9,11,16,101.0,3,64.3,14.0,19.1,22.0,20.6,4.3,7.27,Declining,1.0
STU0981,4,11.25,6,8,128.2,6,52.2,15.5,16.1,19.2,17.6,21.1,7.38,Declining,0.0
STU0982,4,11.0,5,9,113.0,4,68.6,1.8,5.3,13.6,9.4,6.0,4.82,Declining,1.0
STU0983,6,12.0,6,6,122.8,1,66.3,3.3,1.6,12.0,7.6,6.4,,Declining,1.0
STU0984,4,11.75,5,10,145.6,4,58.0,12.6,17.7,13.7,15.7,13.4,6.37,Stable,0.0
STU0985,2,10.0,5,8,116.5,3,65.4,13.8,10.8,14.0,13.9,12.9,7.25,Stable,0.0
STU0986,7,13.714285714285714,8,8,142.0,3,87.9,4.9,7.2,19.2,13.2,5.9,6.48,Declining,0.0
STU0987,6,14.875,6,14,150.0,1,58.9,11.1,12.9,15.7,14.3,14.6,,Improving,0.0
STU0988,5,10.8,6,7,133.3,8,91.7,6.8,12.4,17.1,14.8,10.5,7.81,Declining,0.0
STU0989,3,12.0,6,11,115.8,2,59.2,11.6,8.7,11.7,11.6,9.5,5.99,Declining,0.0
STU0990,5,12.5,6,10,100.0,2,67.1,20.5,21.2,19.3,20.8,18.3,5.79,Stable,1.0
STU0991,7,14.728571428571428,7,7,128.6,1,66.6,17.9,12.2,20.0,19.0,20.0,,Stable,0.0
STU0992,6,12.0,6,8,137.1,4,77.7,18.3,17.5,17.5,17.9,17.6,6.21,Stable,0.0
STU0993,6,11.428571428571429,6,8,149.0,3,77.8,23.2,20.0,23.3,23.2,16.2,6.55,Stable,0.0
STU0994,6,14.166666666666666,6,6,147.0,2,66.4,20.2,18.2,20.4,20.3,19.5,7.46,Declining,1.0
STU0995,5,12.5,6,12,150.0,3,97.7,14.9,12.0,20.2,17.6,14.6,6.08,Stable,0.0
STU0996,6,14.166666666666666,6,6,103.5,5,67.7,19.6,19.7,23.3,21.5,17.3,4.45,Improving,1.0
STU0997,5,14.46,7,10,107.8,2,69.4,18.7,12.8,21.1,19.9,14.6,7.98,Declining,1.0
STU0998,5,12.8,6,12,130.0,7,80.4,16.6,10.8,9.8,13.7,9.0,5.75,Declining,0.0
STU0999,6,12.666666666666666,6,8,109.4,2,86.6,14.0,17.8,12.8,15.9,15.1,7.03,Declining,1.0
STU1000,6,12.5,6,6,143.6,2,86.0,16.4,14.6,16.5,16.4,10.4,6.12,Declining,1.0
STU1001,0,0.0,6,0,124.3,8,43.6,9.3,12.3,5.7,10.8,8.0,3.7,Stable,1.0
STU1002,0,0.0,6,0,119.5,6,53.9,2.6,8.5,4.2,6.4,2.1,4.08,Stable,1.0
STU1003,0,0.0,0,0,175.6,3,40.8,12.5,14.6,15.8,15.2,15.1,4.8,Stable,0.0
STU1004,5,11.2,5,8,116.1,6,78.9,10.5,13.6,19.4,16.5,17.4,5.75,Improving,0.0
STU1005,6,16.5,6,6,126.6,4,60.5,23.5,30.0,20.7,26.8,19.7,7.12,Improving,0.0
STU1006,3,13.666666666666666,5,9,130.8,3,65.1,17.8,21.3,21.9,21.6,17.8,6.83,Declining,0.0
STU1007,7,15.228571428571428,8,8,133.5,6,77.7,14.9,18.8,22.0,20.4,15.1,6.9,Stable,0.0
STU1008,9,12.77777777777778,9,10,136.9,6,76.7,18.1,13.4,18.2,18.2,16.4,5.27,Stable,0.0
STU1009,7,14.428571428571429,8,8,142.3,2,75.7,16.4,11.5,25.1,20.8,14.1,6.52,Declining,0.0
STU1010,6,13.875,6,8,114.3,4,86.6,16.3,16.0,15.4,16.2,13.7,5.97,Stable,0.0
STU1011,7,13.128,7,10,122.9,3,73.8,10.8,18.1,15.8,17.0,13.6,5.49,Stable,1.0
STU1012,6,11.605,7,9,117.2,1,80.8,16.8,18.6,14.9,17.7,15.8,,Improving,1.0
STU1013,5,14.6,5,5,152.0,8,62.0,20.2,21.5,15.4,20.8,24.8,7.15,Declining,1.0
STU1014,0,0.0,6,0,122.2,4,67.3,6.2,9.7,1.2,8.0,3.5,2.47,Improving,0.0
STU1015,5,11.8,5,6,101.7,4,56.3,6.0,9.9,7.5,8.7,8.6,6.57,Declining,1.0
STU1016,6,12.333333333333334,6,6,119.9,4,82.1,7.9,8.6,13.7,11.1,10.0,5.28,Improving,1.0
STU1017,4,11.0,5,5,123.7,4,86.6,14.7,16.8,15.1,16.0,16.0,6.24,Declining,1.0
STU1018,11,13.181818181818182,11,11,121.8,2,77.9,17.8,17.8,17.9,17.8,15.4,5.52,Improving,0.0
STU1019,1,11.0,6,6,106.1,8,72.8,7.9,5.3,10.3,9.1,11.5,4.51,Stable,0.0
STU1020,6,11.833333333333334,6,6,124.3,5,44.9,22.7,18.6,28.0,25.4,10.9,7.21,Declining,1.0
STU1021,8,12.98125,8,8,124.3,5,72.2,20.2,18.9,14.7,19.5,13.9,5.67,Stable,1.0
STU1022,6,11.333333333333334,7,10,117.4,3,80.3,12.0,6.0,9.5,10.8,11.5,5.98,Stable,1.0
STU1023,6,11.68,8,12,112.7,2,79.0,11.8,11.5,12.2,12.0,8.0,6.4,Declining,1.0
STU1024,6,14.5,6,6,123.7,1,64.3,16.6,15.8,19.1,17.8,11.9,,Stable,0.0
STU1025,7,13.142857142857142,7,7,105.8,3,59.7,8.6,13.2,14.9,14.0,8.2,3.14,Improving,0.0
STU1026,2,11.5,5,8,124.2,2,43.4,17.5,20.0,19.4,19.7,13.6,6.13,Stable,0.0
STU1027,5,14.2,5,6,122.3,5,67.2,14.8,19.8,19.3,19.6,17.5,7.49,Declining,0.0
STU1028,5,11.666666666666666,6,8,123.7,7,52.6,14.4,18.8,16.7,17.8,18.6,6.23,Stable,1.0
STU1029,7,13.175,7,8,129.8,2,82.9,18.9,14.9,16.8,17.8,15.9,6.87,Stable,0.0
STU1030,7,13.314285714285717,8,8,123.8,3,87.0,21.6,17.2,28.4,25.0,21.9,6.03,Improving,0.0
STU1031,3,10.6,5,13,126.4,5,67.8,15.9,18.2,5.5,17.0,10.7,7.51,Declining,1.0
STU1032,4,12.0,6,11,115.1,1,73.9,15.7,18.7,17.5,18.1,15.9,,Improving,0.0
STU1033,6,13.428571428571429,6,7,138.4,7,69.3,17.7,20.1,20.6,20.4,22.2,7.11,Declining,0.0
STU1034,4,13.25,5,7,118.2,3,74.1,17.6,18.8,27.3,23.0,20.3,6.7,Stable,0.0
STU1035,2,13.0,6,6,121.7,1,56.5,9.4,0.3,5.0,7.2,10.6,,Declining,0.0
STU1036,6,14.333333333333334,6,6,118.0,2,77.8,12.9,15.1,15.5,15.3,11.2,6.75,Declining,1.0
STU1037,0,0.0,6,0,119.8,8,43.3,6.3,10.6,3.8,8.4,10.9,4.61,Stable,0.0
STU1038,6,14.0,6,6,164.9,2,57.5,13.8,17.9,10.4,15.8,13.5,6.73,Declining,0.0
STU1039,2,12.0,2,2,100.0,5,67.9,7.7,13.0,14.0,13.5,12.4,6.61,Declining,1.0
STU1040,5,12.333333333333334,6,9,121.6,1,70.7,18.8,21.1,23.3,22.2,23.0,,Improving,0.0
STU1041,5,11.8,6,8,120.4,2,68.0,13.4,10.4,19.8,16.6,7.9,5.01,Declining,1.0
STU1042,7,12.791428571428572,8,8,117.8,7,69.2,11.7,8.1,14.9,13.3,3.4,7.94,Declining,0.0
STU1043,8,11.625,8,8,110.0,1,89.6,15.0,16.2,21.2,18.7,21.5,,Improving,1.0
STU1044,6,11.994444444444444,7,11,128.8,1,72.7,14.4,12.8,16.1,15.2,14.7,,Stable,1.0
STU1045,5,11.6,6,9,116.6,4,67.9,12.8,20.8,18.2,19.5,14.6,6.18,Declining,0.0
STU1046,0,0.0,5,5,120.0,7,53.8,0.0,0.0,10.3,5.2,0.0,3.95,Declining,1.0
STU1047,6,13.166666666666666,6,8,157.5,3,81.6,10.3,13.1,15.9,14.5,3.8,5.09,Declining,0.0
STU1048,7,14.1,8,8,136.3,1,81.5,20.3,22.7,26.4,24.5,20.6,,Improving,0.0
STU1049,6,12.396666666666668,7,8,121.5,8,70.9,6.2,4.2,7.0,6.6,3.7,5.54,Declining,1.0
STU1050,7,15.014285714285714,7,7,133.9,5,83.3,17.4,12.8,22.7,20.0,14.8,7.51,Stable,0.0
STU1051,0,0.0,0,0,136.8,7,35.6,2.6,0.0,10.2,6.4,1.1,3.21,Declining,0.0
STU1052,7,14.05,7,8,133.5,6,57.1,15.8,14.4,22.5,19.2,1.8,6.77,Declining,1.0
STU1053,7,14.85,7,8,130.0,5,74.2,18.4,16.0,14.1,17.2,17.9,4.96,Improving,0.0
