student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,attendance_percentage,ct1_score,ct2_score,assignment_average,quiz_average,lms_login_frequency,lms_resource_access,late_submission_count,academic_trend,academic_risk
STU1415,7,13.457142857142856,7,7,127.5,65.0,44.6,48.4,63.8,61.6,4.3,41.7,3,Stable,0.0
STU1416,5,12.6,5,6,122.0,61.7,62.0,58.5,42.0,59.7,4.5,61.2,6,Stable,0.0
STU1417,0,0.0,6,0,115.8,50.6,24.5,25.6,42.9,22.2,2.1,35.5,7,Declining,1.0
STU1418,6,13.666666666666666,6,6,121.6,59.6,68.1,63.6,61.9,54.9,3.2,48.6,7,Declining,0.0
STU1419,5,11.6,5,5,116.4,60.7,30.1,49.9,68.4,40.5,2.1,85.8,6,Declining,0.0
STU1420,6,12.571428571428571,6,9,120.0,69.8,54.3,53.4,79.2,65.2,3.8,35.4,4,Declining,1.0
STU1421,5,11.8,6,7,127.3,59.2,58.2,52.8,67.7,91.7,3.2,51.5,4,Stable,1.0
STU1422,5,11.6,5,5,123.5,55.4,58.9,31.9,47.1,50.3,4.0,54.3,3,Declining,
STU1423,6,11.333333333333334,6,8,125.6,71.9,59.2,68.1,52.1,70.5,3.2,45.5,4,Declining,0.0
STU1424,6,10.666666666666666,6,6,118.5,63.9,53.2,54.0,57.4,64.3,5.3,40.4,3,Stable,0.0
STU1425,4,13.5,5,10,129.5,72.0,65.1,68.6,54.8,52.2,3.9,47.4,4,Stable,
STU1426,0,0.0,0,0,134.6,53.2,23.1,51.4,42.5,44.4,3.1,54.2,4,Declining,0.0
STU1427,6,13.333333333333334,6,9,140.0,62.2,44.9,45.9,69.2,39.3,3.4,48.2,3,Declining,0.0
STU1428,5,13.4,6,9,133.2,52.3,47.0,51.6,57.3,55.4,4.8,58.7,6,Declining,
STU1429,3,10.2,6,8,133.5,54.2,65.1,31.7,61.1,45.9,4.1,37.7,3,Declining,
STU1430,5,13.0,6,6,117.9,58.7,56.7,68.8,44.0,69.3,3.0,62.4,2,Declining,0.0
STU1431,7,12.90857142857143,8,11,128.0,69.6,61.7,60.4,62.2,47.7,2.3,71.1,3,Stable,0.0
STU1432,4,12.0,6,12,113.2,64.3,48.1,55.7,37.8,39.6,5.2,47.8,6,Stable,1.0
STU1433,6,10.833333333333334,6,9,122.0,57.2,60.4,50.3,66.0,40.4,3.2,61.4,3,Stable,
STU1434,6,15.333333333333334,6,6,156.9,45.3,35.3,45.2,55.9,65.9,3.3,53.5,3,Stable,0.0
STU1435,6,12.816666666666668,7,9,125.1,70.2,47.3,70.6,42.4,51.9,3.6,53.7,5,Stable,
STU1436,6,13.0,7,7,100.0,73.4,49.5,79.2,53.3,33.7,2.8,59.6,5,Declining,1.0
STU1437,2,13.5,6,11,160.0,72.5,44.0,68.5,58.7,63.8,4.4,54.3,4,Stable,
STU1438,6,12.5,6,7,101.0,58.4,47.8,52.7,43.3,35.4,3.8,55.8,5,Stable,0.0
STU1439,6,13.0,6,7,121.5,74.6,58.7,59.8,47.3,47.4,4.0,30.7,6,Declining,0.0
STU1440,4,11.75,5,6,126.8,69.0,52.0,65.0,49.5,48.7,4.9,30.4,2,Declining,0.0
STU1441,4,12.5,5,5,132.9,69.3,64.0,53.8,62.2,38.5,3.7,23.6,3,Stable,0.0
STU1442,17,11.61111111111111,17,19,134.3,68.3,37.2,88.6,45.0,43.1,6.9,45.3,2,Stable,0.0
STU1443,6,14.0,6,6,120.5,65.8,70.6,70.8,61.3,64.4,4.0,60.6,3,Declining,0.0
STU1444,0,0.0,6,8,144.1,70.5,28.4,72.6,39.4,46.9,0.3,26.3,8,Declining,1.0
STU1445,5,13.8,5,5,100.0,79.5,67.4,56.9,66.4,54.1,2.8,42.6,6,Stable,0.0
STU1446,0,0.0,5,6,114.8,55.2,30.9,9.9,45.7,43.2,1.2,58.2,6,Declining,1.0
STU1447,0,0.0,0,0,111.9,56.5,39.4,38.9,54.5,17.6,2.1,48.0,7,Declining,1.0
STU1448,4,12.25,5,9,125.4,47.5,37.1,48.5,58.4,58.3,5.5,26.2,8,Stable,1.0
STU1449,3,11.5,6,12,140.0,74.0,34.4,54.1,41.2,56.0,3.8,35.6,3,Stable,1.0
STU1450,6,12.571428571428571,7,9,140.0,72.3,59.0,76.4,60.3,59.2,3.6,38.5,3,Stable,0.0
STU1451,6,12.0,6,9,127.8,68.8,19.6,48.1,60.5,58.7,3.5,53.0,4,Declining,1.0
STU1452,11,12.0,12,17,131.6,64.9,42.5,50.1,53.5,70.5,5.1,40.1,4,Stable,0.0
STU1453,0,0.0,0,0,119.4,55.5,44.2,30.2,35.4,36.6,2.5,19.8,7,Declining,1.0
STU1454,6,12.0,7,9,129.9,77.8,46.6,80.4,31.5,54.2,4.8,58.3,3,Stable,0.0
STU1455,4,11.6,5,9,114.0,67.6,38.9,47.0,61.0,35.5,2.8,47.3,5,Declining,
STU1456,0,0.0,5,5,113.4,76.6,54.0,41.9,40.0,46.9,4.8,11.3,7,Declining,1.0
STU1457,5,12.0,5,9,117.8,72.0,73.2,75.8,49.0,44.6,3.3,52.4,2,Declining,
STU1458,6,13.976666666666668,7,8,114.3,59.7,53.1,64.0,46.7,47.7,3.2,56.0,4,Improving,
STU1459,4,12.5,6,10,129.7,62.0,65.7,26.3,49.4,47.5,5.1,53.7,3,Declining,
STU1460,0,0.0,5,5,112.0,49.8,54.0,33.0,45.7,25.8,3.2,9.9,4,Declining,1.0
STU1461,4,10.5,6,15,140.0,71.5,49.3,44.6,55.3,50.2,2.8,64.0,6,Stable,1.0
STU1462,5,12.857142857142858,6,8,150.0,75.1,45.1,33.3,51.8,63.1,4.6,44.2,5,Stable,0.0
STU1463,3,11.666666666666666,5,7,122.4,77.7,49.4,45.7,40.3,37.1,3.0,30.6,3,Declining,
STU1464,2,13.0,5,7,150.0,61.4,31.2,19.0,49.3,50.5,4.0,49.2,6,Declining,1.0
STU1465,6,11.833333333333334,6,8,135.0,69.6,58.1,58.2,46.7,61.2,4.1,61.6,7,Declining,
STU1466,11,12.454545454545457,11,11,116.2,79.6,52.6,59.7,57.5,28.4,7.5,67.7,4,Stable,0.0
STU1467,3,11.0,5,6,120.4,75.8,48.4,42.2,58.0,72.1,5.1,66.2,3,Declining,1.0
STU1468,4,13.2,5,10,122.9,55.8,51.5,32.3,49.3,47.4,5.1,41.8,4,Stable,
STU1469,6,15.5,6,6,155.0,72.6,43.9,73.8,74.1,44.5,5.0,31.1,1,Stable,0.0
STU1470,6,12.333333333333334,6,8,123.4,56.6,51.3,47.9,49.6,54.5,2.3,47.3,4,Declining,0.0
STU1471,5,12.0,5,13,124.2,61.0,35.0,67.5,37.8,45.1,4.0,9.3,4,Declining,
STU1472,4,11.6,6,12,130.0,54.5,44.2,51.4,51.5,51.1,3.1,37.4,6,Stable,
STU1473,6,11.333333333333334,6,7,126.2,60.5,37.3,71.2,48.4,43.7,3.7,45.9,3,Stable,0.0
STU1474,0,0.0,6,12,120.5,44.6,26.3,46.8,76.2,53.2,2.3,25.0,7,Declining,1.0
STU1475,4,12.0,5,7,123.7,55.2,22.4,53.9,48.7,83.8,1.6,57.0,3,Declining,
STU1476,4,12.0,5,11,122.5,57.8,45.0,43.0,38.6,60.8,3.3,49.8,4,Stable,0.0
STU1477,2,12.5,5,11,139.2,66.6,54.6,67.4,52.7,53.3,3.7,55.1,2,Stable,1.0
STU1478,12,13.666666666666666,12,12,131.2,71.0,60.7,59.1,59.3,53.4,5.7,65.7,2,Stable,0.0
STU1479,2,14.5,6,17,120.0,52.8,64.4,44.6,42.9,66.0,2.9,29.6,5,Declining,1.0
STU1480,4,13.2,6,10,116.7,87.6,39.5,52.1,57.8,43.7,2.8,60.3,6,Stable,1.0
STU1481,5,12.166666666666666,7,11,150.0,61.8,45.4,53.6,60.0,56.9,2.8,43.4,3,Declining,1.0
STU1482,4,11.25,6,10,117.5,53.9,60.4,62.8,53.6,45.2,3.2,52.4,5,Declining,0.0
STU1483,6,15.166666666666666,6,8,137.6,72.4,53.0,34.5,54.3,40.7,2.8,62.3,5,Declining,0.0
STU1484,6,11.166666666666666,6,8,124.3,65.4,52.9,82.3,50.3,50.1,5.3,39.0,3,Declining,0.0
STU1485,6,10.983333333333334,7,8,116.0,58.9,75.9,59.1,47.6,40.7,4.7,40.4,5,Declining,0.0
STU1486,4,10.75,6,8,121.4,67.2,45.6,51.4,39.3,68.4,6.8,48.7,5,Declining,0.0
STU1487,11,13.384615384615383,12,15,142.8,64.9,52.1,66.3,75.2,50.4,3.9,53.4,4,Stable,0.0
STU1488,6,11.285714285714286,6,8,96.0,63.2,38.9,35.4,78.4,51.2,4.8,76.9,4,Declining,
STU1489,0,0.0,6,13,125.0,68.0,33.5,41.4,31.5,32.0,0.8,32.8,3,Declining,1.0
STU1490,4,13.0,5,7,126.1,66.2,62.6,61.2,47.6,37.5,5.5,33.0,5,Declining,0.0
STU1491,6,16.11111111111111,6,9,155.8,73.2,61.9,54.5,46.9,64.9,4.0,87.9,4,Declining,0.0
STU1492,6,11.5,6,8,116.0,61.5,68.2,60.3,63.1,51.8,3.7,56.6,4,Stable,0.0
STU1493,4,10.75,6,15,110.0,66.0,54.0,62.2,42.9,79.8,5.2,49.0,2,Declining,1.0
STU1494,4,11.6,6,10,97.2,58.6,22.8,43.9,60.0,64.2,5.1,72.3,6,Stable,0.0
STU1495,0,0.0,7,21,100.0,50.6,45.7,56.1,47.1,41.8,1.2,38.8,6,Declining,1.0
STU1496,5,13.8,5,5,140.0,62.8,52.8,53.9,53.2,57.9,3.7,50.9,1,Declining,0.0
STU1497,7,13.585714285714284,7,8,128.0,61.8,53.6,79.5,70.1,54.3,5.8,30.8,6,Stable,0.0
STU1498,6,13.857142857142858,6,8,115.3,75.3,67.6,71.7,52.5,42.4,3.6,19.6,5,Declining,0.0
STU1499,5,12.0,6,12,150.0,70.4,47.8,59.0,54.4,35.8,4.2,69.8,6,Stable,
STU1500,6,13.444444444444445,6,9,160.0,48.5,59.7,46.0,43.6,41.9,4.6,58.2,4,Declining,0.0
STU1501,6,14.0,6,6,133.1,80.6,39.9,54.4,31.4,70.6,5.7,50.7,4,Stable,0.0
STU1502,1,12.0,6,10,119.0,68.4,29.2,62.5,61.6,52.6,4.2,44.4,6,Declining,1.0
STU1503,5,14.2,5,5,156.0,75.4,44.7,48.2,48.9,60.2,3.6,57.2,5,Declining,0.0
STU1504,5,13.34,7,11,163.7,65.0,48.3,60.3,66.8,63.4,1.5,62.3,4,Stable,
STU1505,7,12.457142857142856,8,12,130.0,55.2,59.8,62.8,52.7,52.6,4.9,42.7,3,Stable,
STU1506,3,11.0,6,12,123.1,53.5,35.4,50.2,51.0,43.4,3.7,51.0,1,Stable,1.0
STU1507,4,10.5,5,13,160.0,78.1,67.3,42.3,54.7,75.5,5.7,56.8,6,Declining,
STU1508,0,0.0,0,0,136.1,42.0,23.4,57.2,34.6,44.4,2.7,22.5,7,Declining,0.0
STU1509,13,14.0,13,13,132.7,60.0,58.8,68.6,46.0,41.3,4.1,29.8,4,Improving,0.0
STU1510,0,0.0,7,0,128.2,51.5,35.1,34.4,31.3,16.9,0.5,18.5,8,Declining,1.0
STU1511,0,0.0,1,1,126.7,44.0,38.7,28.7,30.6,47.1,1.8,10.6,5,Declining,1.0
STU1512,4,10.0,5,8,150.0,67.9,53.4,61.8,51.2,39.5,3.9,65.1,4,Stable,
STU1513,0,0.0,0,0,156.3,59.9,62.1,37.2,51.2,36.4,2.1,15.6,5,Declining,0.0
STU1514,6,13.5,6,6,116.1,69.9,45.1,67.1,48.2,27.9,2.4,38.2,1,Stable,0.0
STU1515,0,0.0,7,0,123.8,50.1,38.8,26.9,39.0,32.4,0.0,20.3,5,Declining,1.0
STU1516,17,13.38888888888889,17,18,153.0,76.4,62.6,70.2,67.8,75.6,4.0,80.6,3,Improving,0.0
STU1517,0,0.0,7,0,140.0,69.3,46.8,32.2,32.1,31.6,0.0,43.2,8,Declining,1.0
STU1518,12,13.583333333333334,12,12,131.9,59.2,63.9,82.4,64.8,45.9,3.4,49.3,4,Improving,0.0
STU1519,0,0.0,0,0,141.4,63.9,37.6,42.4,51.0,35.1,2.3,23.2,5,Declining,
STU1520,0,0.0,5,5,140.0,62.0,17.8,26.8,44.6,39.1,3.8,28.4,7,Declining,1.0
STU1521,1,10.0,5,9,115.0,61.2,40.1,59.8,48.9,43.6,0.2,64.9,5,Stable,1.0
STU1522,5,15.2,5,5,168.0,68.2,41.0,70.6,47.4,35.6,2.7,22.9,2,Stable,0.0
STU1523,4,12.8,6,12,101.3,68.5,45.6,49.9,53.0,57.6,4.2,30.0,5,Declining,1.0
STU1524,5,11.166666666666666,5,7,122.6,57.0,39.8,43.0,45.5,44.8,3.1,86.1,6,Declining,1.0
STU1525,0,0.0,0,0,141.7,41.9,28.8,11.6,34.1,40.1,2.2,47.7,7,Declining,
STU1526,7,12.828571428571427,8,9,132.3,74.3,48.2,69.3,54.9,43.2,4.5,31.8,2,Declining,0.0
STU1527,6,12.5,6,6,111.7,56.1,46.8,33.5,52.6,68.4,3.3,99.1,3,Stable,1.0
STU1528,3,10.0,5,12,98.7,54.7,44.2,50.2,61.7,58.4,4.9,56.6,8,Declining,0.0
STU1529,6,11.5,6,6,140.0,61.3,39.6,33.0,48.1,48.3,6.7,52.6,3,Stable,0.0
STU1530,7,11.328571428571427,8,11,140.0,68.7,52.6,76.8,59.1,57.7,2.6,75.0,4,Stable,1.0
STU1531,2,13.0,6,15,100.7,60.9,39.0,68.8,48.5,71.5,4.8,36.7,1,Declining,
STU1532,6,13.033333333333331,7,7,133.8,60.6,44.9,58.7,46.1,68.1,6.4,45.5,6,Stable,0.0
STU1533,6,12.166666666666666,6,8,100.0,73.7,50.9,67.1,60.8,71.6,5.6,53.2,5,Stable,0.0
STU1534,4,14.5,5,6,180.0,63.3,20.5,52.9,58.8,60.6,3.0,59.5,7,Declining,
STU1535,5,14.4,5,7,130.8,60.2,82.3,45.5,49.5,47.7,3.5,58.3,3,Stable,0.0
STU1536,4,12.25,6,10,140.0,68.3,56.5,33.1,22.2,59.2,1.6,53.3,6,Declining,
STU1537,0,0.0,7,14,106.2,56.9,40.9,49.6,53.1,60.4,1.5,26.9,4,Declining,1.0
STU1538,6,12.666666666666666,6,6,125.6,66.3,45.4,42.5,62.6,60.8,3.2,57.5,7,Improving,0.0
STU1539,2,12.0,6,14,117.5,67.8,50.0,82.2,63.8,41.0,4.1,52.5,1,Stable,1.0
STU1540,0,0.0,5,6,122.5,54.5,21.4,25.6,52.9,39.6,0.7,31.0,8,Declining,1.0
STU1541,3,11.666666666666666,5,5,132.9,70.5,54.0,63.2,51.8,59.3,3.5,43.5,5,Stable,1.0
STU1542,0,0.0,6,0,103.0,43.6,14.8,53.3,35.8,40.1,2.2,22.2,7,Declining,1.0
STU1543,1,10.0,5,12,107.0,72.3,30.8,32.9,31.9,57.4,2.7,22.7,6,Declining,1.0
STU1544,0,0.0,7,8,100.0,48.5,27.7,33.8,42.4,31.7,3.1,53.0,7,Declining,1.0
STU1545,4,12.25,6,11,100.0,52.1,68.5,50.6,49.1,49.7,3.2,61.7,8,Stable,1.0
STU1546,4,12.0,6,10,131.3,58.7,36.8,94.8,45.5,56.1,4.1,65.1,7,Declining,0.0
STU1547,5,12.6,6,7,122.2,62.8,54.9,50.9,40.5,57.5,2.2,33.8,5,Stable,
STU1548,0,0.0,5,5,118.4,49.6,11.0,25.1,30.4,31.1,1.1,23.5,6,Declining,1.0
STU1549,0,0.0,5,5,100.0,47.8,36.0,44.7,27.2,9.3,3.2,29.9,8,Declining,1.0
STU1550,0,0.0,8,8,110.0,63.9,57.0,26.6,51.0,4.5,0.1,37.0,8,Declining,1.0
STU1551,16,12.6875,16,16,100.0,65.9,67.8,64.1,75.0,62.5,5.9,54.2,3,Improving,0.0
STU1552,10,10.4,13,22,106.2,50.7,30.8,53.2,50.9,59.5,3.9,83.5,4,Stable,0.0
STU1553,14,10.466666666666669,15,26,110.0,68.7,60.3,69.0,74.2,58.6,2.3,76.2,2,Improving,0.0
STU1554,5,14.333333333333334,5,10,122.3,83.2,47.2,49.1,56.8,55.0,3.4,56.4,5,Declining,0.0
STU1555,6,14.666666666666666,7,7,112.5,58.8,68.2,48.1,71.1,74.5,4.9,59.2,4,Declining,0.0
STU1556,7,12.835714285714284,7,7,98.1,59.7,51.6,68.8,61.8,48.7,6.7,50.4,6,Stable,0.0
STU1557,0,0.0,5,5,140.2,52.3,18.5,42.2,47.0,43.1,4.3,20.8,9,Declining,1.0
STU1558,0,0.0,5,9,143.6,68.3,34.7,39.7,43.7,59.5,1.0,0.0,8,Declining,
STU1559,0,0.0,0,0,134.6,52.1,26.6,14.9,32.8,25.6,3.0,43.1,8,Declining,1.0
STU1560,8,13.24875,8,8,126.8,59.6,28.3,64.6,43.8,77.1,3.6,56.4,4,Declining,0.0
STU1561,7,12.857142857142858,7,10,100.0,70.1,51.2,50.6,58.3,66.7,3.3,72.1,3,Declining,
STU1562,5,13.6,6,12,130.0,69.0,52.5,58.8,54.6,50.6,5.1,62.0,5,Stable,
STU1563,3,14.0,5,6,113.6,69.0,54.8,31.0,79.5,21.7,4.0,49.8,5,Declining,0.0
STU1564,3,12.0,6,11,140.0,56.0,61.5,55.6,60.2,68.0,3.9,50.4,6,Declining,
STU1565,6,13.166666666666666,6,9,106.0,62.2,49.2,57.8,47.1,75.6,1.9,42.3,3,Declining,
STU1566,6,13.625,6,8,126.6,75.8,34.7,53.0,54.9,46.2,2.8,35.8,3,Stable,0.0
STU1567,7,14.85,7,8,130.7,71.4,44.6,47.0,53.8,78.3,3.1,41.4,3,Declining,0.0
STU1568,4,10.75,5,9,105.9,70.7,48.6,65.8,51.9,30.6,4.1,34.0,6,Declining,0.0
STU1569,0,0.0,7,11,137.0,55.7,51.2,30.7,28.4,43.0,3.1,29.3,6,Declining,
STU1570,0,0.0,6,0,100.0,63.5,35.0,48.9,49.1,35.9,4.1,41.7,8,Declining,1.0
STU1571,12,14.0,12,14,114.4,73.5,57.6,74.7,57.5,44.5,3.6,72.5,2,Improving,
STU1572,0,0.0,6,8,120.0,51.6,33.4,29.2,47.6,36.1,4.2,8.8,4,Declining,1.0
STU1573,0,0.0,5,5,119.0,61.5,35.7,47.7,34.6,38.3,1.8,43.9,6,Declining,1.0
STU1574,5,13.0,6,17,110.0,59.8,75.6,50.6,51.8,40.3,4.1,55.8,3,Declining,1.0
STU1575,8,12.375,8,12,120.0,80.0,53.0,64.7,62.9,63.9,4.0,65.9,3,Declining,0.0
STU1576,0,0.0,0,0,119.8,63.1,31.8,26.8,19.3,29.8,2.3,37.7,6,Declining,0.0
STU1577,5,11.4,6,10,135.6,62.9,50.8,52.0,63.5,48.0,4.5,25.3,4,Stable,1.0
STU1578,4,11.25,5,9,120.7,63.0,41.1,53.1,67.3,68.6,4.8,51.9,3,Stable,
STU1579,3,13.0,5,7,136.3,65.7,30.8,52.1,67.4,43.7,3.3,71.4,4,Stable,1.0
STU1580,0,0.0,0,0,164.3,53.6,14.1,42.6,33.0,10.9,2.1,12.2,7,Declining,
STU1581,6,13.5,6,6,149.2,77.1,43.6,45.7,58.4,51.2,2.8,39.3,4,Declining,0.0
STU1582,1,11.0,6,11,122.5,58.5,60.9,43.1,45.9,50.2,4.1,15.8,3,Stable,
STU1583,0,0.0,5,9,100.0,43.9,50.4,47.9,26.3,36.4,2.5,25.0,5,Declining,1.0
STU1584,5,12.0,6,9,125.0,63.4,37.3,48.7,54.8,63.0,2.8,28.8,2,Stable,1.0
STU1585,5,13.0,6,8,131.0,71.9,49.5,48.4,40.0,58.1,2.3,38.9,7,Stable,0.0
STU1586,0,0.0,0,0,122.0,63.1,36.6,27.9,46.0,30.8,2.2,33.7,7,Declining,0.0
STU1587,4,12.0,5,8,131.3,65.7,41.0,47.2,61.2,60.1,5.2,61.8,8,Stable,
STU1588,5,11.166666666666666,5,10,117.0,60.0,65.8,40.8,66.4,57.7,5.6,21.1,4,Declining,
STU1589,2,10.5,6,13,118.0,62.9,56.6,59.2,56.2,54.8,1.8,39.7,4,Declining,1.0
STU1590,6,12.666666666666666,6,7,126.0,61.0,56.1,49.4,50.8,51.8,5.0,48.9,3,Stable,0.0
STU1591,1,11.0,6,6,120.0,43.9,46.8,35.9,47.8,51.6,4.2,42.6,5,Declining,1.0
STU1592,0,0.0,0,0,155.6,48.2,16.2,35.6,41.2,39.3,3.7,42.0,5,Declining,1.0
STU1593,4,11.5,5,6,122.8,68.4,65.2,35.2,67.0,47.4,4.1,60.6,3,Declining,
STU1594,0,0.0,0,0,127.3,52.8,42.0,27.7,54.7,43.8,1.6,43.3,8,Declining,1.0
STU1595,2,10.5,5,10,118.4,60.5,51.9,66.2,49.8,55.9,4.3,49.6,5,Stable,
STU1596,4,12.5,5,8,128.1,73.9,41.2,40.0,63.2,58.8,0.6,46.4,5,Stable,
STU1597,6,12.833333333333334,7,9,99.0,58.8,44.4,53.5,50.2,61.5,2.7,45.4,4,Stable,
STU1598,6,15.571428571428571,6,7,161.2,60.9,60.2,83.7,61.5,29.0,3.1,64.7,4,Stable,0.0
STU1599,4,12.0,6,10,140.9,67.6,63.2,56.0,49.8,62.8,2.9,37.3,2,Declining,1.0
STU1600,4,11.25,6,6,111.1,58.5,69.4,45.6,54.7,39.3,1.7,35.8,3,Stable,1.0
STU1601,0,0.0,0,0,149.9,49.3,26.2,14.1,31.8,51.4,1.3,37.5,9,Declining,0.0
STU1602,6,12.285714285714286,6,10,111.3,78.7,50.0,56.9,40.9,37.5,3.2,63.8,4,Stable,
STU1603,5,11.0,6,12,121.5,56.6,25.2,44.1,41.1,71.3,3.4,50.4,5,Stable,
STU1604,6,12.142857142857142,6,8,120.0,60.2,22.0,61.2,60.5,27.2,4.2,61.6,5,Stable,0.0
STU1605,2,11.5,6,11,120.0,67.2,54.3,42.9,40.4,54.0,1.9,43.3,4,Declining,1.0
STU1606,11,12.545454545454543,12,16,130.0,69.5,47.1,63.7,56.5,54.5,3.9,57.6,2,Declining,
STU1607,4,13.0,6,10,98.9,54.6,27.1,71.2,63.0,58.3,3.6,56.6,2,Declining,0.0
STU1608,8,12.8875,8,9,136.3,82.0,40.1,65.1,68.1,76.5,1.9,43.6,2,Declining,0.0
STU1609,6,12.666666666666666,6,6,125.2,59.8,55.8,38.8,45.0,56.4,3.8,63.0,3,Improving,
STU1610,6,12.833333333333334,6,7,130.0,64.3,56.6,56.0,31.1,65.1,4.2,49.0,3,Stable,0.0
STU1611,3,10.666666666666666,5,10,141.5,67.2,28.3,62.6,43.5,68.5,4.4,44.7,3,Declining,1.0
STU1612,5,13.0,5,11,123.9,83.5,66.7,36.6,57.0,46.3,2.3,53.8,6,Declining,
STU1613,6,11.983333333333334,7,11,114.5,62.9,43.5,75.1,61.7,58.1,3.7,64.9,6,Stable,0.0
STU1614,0,0.0,5,9,100.0,48.5,39.6,41.0,29.4,55.7,3.6,0.0,4,Declining,1.0
STU1615,6,11.833333333333334,6,6,110.5,69.6,51.4,60.9,36.5,57.1,1.7,32.3,2,Declining,0.0
STU1616,3,12.666666666666666,6,21,101.0,82.6,51.2,50.2,45.4,46.2,3.8,67.2,4,Stable,1.0
STU1617,4,13.75,5,9,121.0,66.9,40.0,54.8,49.3,59.4,2.0,59.0,6,Declining,0.0
STU1618,5,11.4,6,8,95.0,62.7,49.7,42.3,74.2,53.4,3.2,43.4,2,Declining,1.0
STU1619,6,13.166666666666666,6,8,126.9,69.7,55.6,73.9,56.5,60.3,3.0,54.2,2,Declining,1.0
STU1620,6,12.833333333333334,7,10,116.3,50.0,50.0,76.9,62.0,47.9,4.4,62.2,1,Declining,0.0
STU1621,6,14.125,6,8,120.0,62.2,54.4,81.9,67.2,57.9,3.7,77.5,4,Declining,0.0
STU1622,3,11.666666666666666,5,10,123.6,49.6,62.1,30.6,47.8,49.2,2.0,42.1,3,Stable,0.0
STU1623,6,10.25,7,18,150.0,63.1,45.8,58.4,55.6,47.4,5.7,71.7,5,Declining,1.0
STU1624,6,12.514285714285716,7,16,120.0,62.9,60.9,61.2,58.6,70.5,4.2,62.6,5,Stable,1.0
STU1625,10,11.5,13,17,111.3,47.8,53.3,50.3,64.6,51.2,5.5,43.9,6,Stable,1.0
STU1626,1,10.0,5,5,150.0,63.1,62.1,52.4,47.6,38.2,1.8,34.2,7,Declining,1.0
STU1627,6,15.714285714285714,6,7,123.2,72.8,37.5,40.1,67.6,41.8,3.7,73.9,1,Declining,0.0
STU1628,4,12.5,6,9,130.0,63.6,65.9,70.9,64.6,51.4,4.9,71.5,4,Declining,1.0
STU1629,3,12.0,5,6,137.9,51.8,42.1,33.1,49.2,48.8,2.6,47.3,6,Stable,1.0
STU1630,0,0.0,5,11,100.0,66.2,62.0,42.7,49.1,48.2,2.2,48.7,4,Declining,1.0
STU1631,4,12.25,5,9,120.0,80.2,55.3,62.5,57.3,37.3,3.6,55.4,4,Declining,0.0
STU1632,0,0.0,4,5,131.0,58.7,46.0,31.6,67.3,18.5,0.0,30.0,6,Declining,1.0
STU1633,5,13.6,5,5,133.8,63.1,49.5,70.9,63.6,31.1,3.7,54.7,4,Declining,0.0
STU1634,13,13.307692307692308,13,14,100.0,68.6,67.6,40.6,65.6,66.3,4.2,41.7,4,Improving,
STU1635,5,12.2,5,6,150.0,68.7,58.6,53.0,48.0,64.8,3.5,46.5,3,Stable,0.0
STU1636,6,12.285714285714286,6,7,126.4,66.7,49.8,34.3,44.3,64.8,3.0,44.1,3,Stable,0.0
STU1637,3,12.0,5,12,154.0,68.1,58.6,43.1,58.1,45.4,2.1,64.2,5,Declining,0.0
STU1638,6,13.342857142857143,7,9,114.9,70.4,12.3,49.8,38.6,56.1,3.0,57.3,4,Declining,0.0
STU1639,0,0.0,5,5,110.0,49.6,28.0,32.1,56.9,11.7,1.5,27.4,9,Declining,1.0
STU1640,11,14.272727272727272,12,12,149.8,63.9,58.5,76.5,40.1,79.1,5.3,77.7,2,Declining,0.0
STU1641,7,12.1375,7,9,117.9,64.4,58.6,41.5,45.3,68.2,3.3,30.7,4,Stable,0.0
STU1642,6,14.166666666666666,6,7,165.8,70.8,64.7,37.4,66.1,65.7,4.1,39.8,2,Stable,0.0
STU1643,7,13.528571428571428,7,7,127.6,54.8,50.4,51.2,56.0,44.4,4.3,73.5,5,Declining,0.0
STU1644,5,12.0,6,8,123.8,63.5,45.9,54.9,55.6,48.1,3.1,60.3,4,Declining,0.0
STU1645,5,11.4,5,5,126.1,64.4,60.0,58.6,46.1,49.3,4.8,25.7,5,Declining,1.0
STU1646,0,0.0,0,0,119.7,51.1,48.8,51.8,38.7,58.4,1.5,33.3,5,Declining,1.0
STU1647,12,12.916666666666666,12,12,121.6,81.5,66.8,35.2,67.3,71.4,3.9,41.6,1,Stable,0.0
STU1648,7,13.6375,7,8,100.0,77.3,51.8,76.9,48.2,53.2,5.4,48.5,6,Declining,0.0
STU1649,7,12.9,7,10,127.6,70.5,83.9,46.5,53.7,62.1,4.2,61.3,5,Declining,1.0
STU1650,7,14.36,8,8,132.5,82.0,55.2,53.9,57.2,45.0,1.3,55.1,5,Stable,0.0
STU1651,7,14.514285714285714,8,8,124.3,74.9,57.0,57.6,54.5,39.5,1.0,54.8,5,Stable,
STU1652,7,14.7,8,8,131.0,69.1,74.1,31.5,64.9,55.4,6.1,43.7,4,Stable,0.0
STU1653,5,15.2,5,5,120.0,63.0,71.1,50.6,60.4,40.9,4.1,71.0,5,Stable,
STU1654,7,13.0,7,7,113.3,63.8,61.4,67.9,54.9,34.5,3.8,61.4,3,Stable,0.0
