StudentID,CGPA,Internships,Projects,Certifications,AptitudeTestScore,SoftSkillsScore,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Gender,Stream,PlacementStatus
STU_01566,7.02,2,1,1,90.9,85.4,1,1,71.4,99.0,Female,Information Technology,Placed
STU_01567,7.37,2,1,1,85.4,87.4,0,1,72.3,54.4,Female,Electronics,Placed
STU_01568,7.82,3,4,0,59.6,95.5,1,0,99.0,70.1,Male,Civil,Placed
STU_01569,5.74,2,2,0,81.9,76.2,1,1,85.7,82.5,Male,Electronics,Placed
STU_01570,6.77,0,1,0,88.2,94.4,0,0,74.6,73.8,Male,Electronics,Placed
STU_01571,8.09,1,4,0,79.3,63.7,1,0,53.6,69.0,Female,Mechanical,Placed
STU_01572,6.05,0,2,1,74.5,74.6,0,0,61.0,81.2,Female,Civil,Placed
STU_01573,7.59,2,2,0,86.5,59.3,0,0,78.9,82.3,Male,Civil,Placed
STU_01574,5.94,2,2,0,81.5,78.9,0,0,75.1,93.6,Male,Mechanical,Not Placed
STU_01575,7.77,2,1,0,51.8,75.4,1,1,66.5,55.9,Male,Computer Science,Not Placed
STU_01576,7.26,0,1,0,67.2,42.6,1,1,76.7,63.9,Male,Mechanical,Placed
STU_01577,5.68,1,1,3,61.7,85.3,0,1,70.6,66.7,Male,,Placed
STU_01578,8.46,0,2,0,87.3,82.3,1,0,71.6,99.0,Male,Information Technology,Placed
STU_01579,6.57,0,2,1,61.3,65.3,0,1,76.3,91.6,Male,Electronics,Placed
STU_01580,6.49,1,2,0,58.7,75.4,1,1,67.8,78.0,Female,Civil,Placed
STU_01581,7.5,0,1,2,85.4,54.1,0,0,64.1,74.1,Male,Mechanical,Placed
STU_01582,8.45,3,2,2,73.9,62.8,0,0,64.5,79.8,Female,Civil,Placed
STU_01583,6.28,0,2,1,100.0,92.0,1,1,73.9,87.9,Male,Civil,Placed
STU_01584,7.36,2,4,2,57.1,58.1,0,1,62.2,72.2,Female,Electronics,Placed
STU_01585,7.73,1,1,0,62.2,72.1,1,1,99.0,78.0,Male,Civil,Placed
STU_01586,7.99,2,3,0,86.8,55.2,1,0,87.3,71.3,Female,Computer Science,Placed
STU_01587,7.48,2,3,0,50.8,76.1,0,1,85.2,59.7,Female,Electronics,Placed
STU_01588,6.93,2,2,0,89.8,78.8,1,1,69.1,55.3,Male,Information Technology,Placed
STU_01589,6.47,0,2,0,51.9,80.7,0,1,69.5,67.4,Female,Electronics,Placed
STU_01590,7.39,2,0,0,79.2,77.6,0,0,63.8,70.9,Male,Civil,Placed
STU_01591,6.23,0,4,1,42.4,89.1,1,1,96.4,79.8,Female,Information Technology,Placed
STU_01592,5.0,0,0,1,70.7,65.4,1,1,91.4,78.0,Male,Electronics,Placed
STU_01593,7.74,0,2,0,,59.3,1,1,84.7,59.7,Male,Civil,Placed
STU_01594,8.2,2,1,0,98.9,65.0,1,1,76.8,75.1,Male,Computer Science,Placed
STU_01595,5.0,1,1,1,53.9,55.8,1,0,74.1,69.0,Male,Civil,Placed
STU_01596,6.29,2,2,1,57.6,72.9,0,1,83.1,72.3,Male,Computer Science,Placed
STU_01597,7.92,1,3,0,78.0,70.3,0,0,94.0,75.9,Male,Mechanical,Placed
STU_01598,9.36,0,2,0,61.0,77.7,0,1,84.4,89.1,Male,Civil,Placed
STU_01599,7.32,2,4,1,80.5,52.6,1,1,66.9,69.9,Female,Civil,Placed
STU_01600,6.57,0,2,0,59.3,71.8,1,1,70.3,93.5,Male,Computer Science,Placed
STU_01601,7.12,2,1,2,58.2,86.6,0,1,82.7,60.7,Female,Computer Science,Placed
STU_01602,8.67,0,1,0,69.6,78.9,0,1,69.4,65.3,Male,Electronics,Placed
STU_01603,6.65,1,2,0,51.7,49.3,0,0,73.3,73.9,Male,Computer Science,Placed
STU_01604,6.5,0,0,1,75.9,71.9,0,1,93.1,62.1,Male,Information Technology,Placed
STU_01605,6.82,0,2,3,83.2,63.2,0,0,74.9,60.5,Female,Civil,Placed
STU_01606,6.35,0,0,1,78.3,72.2,0,1,62.2,75.8,Female,Information Technology,Not Placed
STU_01607,7.42,0,1,0,79.6,67.4,1,1,99.0,60.4,Male,Mechanical,Placed
STU_01608,8.92,0,2,0,41.1,92.9,1,1,88.9,64.4,Male,Mechanical,Placed
STU_01609,7.62,0,2,1,63.1,73.0,1,1,77.4,74.1,Male,Information Technology,Not Placed
STU_01610,7.05,1,1,0,66.6,75.8,1,1,77.9,93.7,Female,Mechanical,Placed
STU_01611,7.01,1,1,1,91.8,71.5,0,0,56.7,72.9,Male,Civil,Placed
STU_01612,5.74,1,1,1,61.3,77.7,1,0,74.1,76.4,Male,Civil,Placed
STU_01613,8.18,2,0,0,35.5,69.4,0,0,70.6,62.4,Male,Electronics,Placed
STU_01614,7.22,1,2,0,54.9,81.3,0,1,79.0,63.5,Male,Electronics,Placed
STU_01615,7.12,1,2,2,60.1,67.3,0,1,94.3,49.8,Male,Computer Science,Placed
STU_01616,10.0,1,0,1,37.7,88.5,0,1,82.4,64.2,Female,Computer Science,Placed
STU_01617,7.6,0,1,2,84.5,78.0,0,1,98.3,83.4,Male,Mechanical,Placed
STU_01618,6.55,1,1,0,46.5,70.2,0,0,64.0,68.7,Male,Electronics,Not Placed
STU_01619,6.87,0,1,1,76.7,82.1,1,1,62.6,76.7,Female,Computer Science,Placed
STU_01620,8.45,2,2,0,53.6,77.9,1,1,90.4,77.5,Female,Electronics,Placed
STU_01621,7.41,1,1,0,92.6,81.9,0,1,79.0,83.1,Female,Mechanical,Placed
STU_01622,5.86,0,1,1,65.9,73.0,0,1,82.7,93.3,Male,Mechanical,Not Placed
STU_01623,8.22,1,2,2,62.8,69.1,1,1,77.7,81.7,Female,Mechanical,Placed
STU_01624,6.63,0,1,0,77.9,73.6,0,1,80.0,72.4,Female,Electronics,Placed
STU_01625,9.17,0,2,2,54.9,66.0,0,1,84.9,83.8,Female,Computer Science,Placed
STU_01626,8.38,0,2,1,78.6,83.8,0,1,80.5,78.3,Male,Mechanical,Placed
STU_01627,6.85,1,1,0,62.8,89.6,1,0,72.3,50.4,Male,Computer Science,Placed
STU_01628,8.58,1,2,2,61.1,78.9,1,0,99.0,61.8,Male,Electronics,Placed
STU_01629,7.37,2,2,1,68.7,89.0,0,1,78.9,72.5,Female,Information Technology,Placed
STU_01630,8.15,0,2,1,53.7,85.5,0,1,76.0,68.6,Male,Computer Science,Placed
STU_01631,7.78,1,2,1,67.1,68.8,0,1,74.5,73.6,Male,Information Technology,Placed
STU_01632,6.45,1,3,1,75.1,82.0,0,1,81.4,48.3,Male,Information Technology,Placed
STU_01633,6.66,0,4,2,35.4,56.6,0,1,75.6,84.3,Male,Mechanical,Placed
STU_01634,8.33,1,2,0,86.4,74.2,0,1,57.7,74.4,Female,Computer Science,Placed
STU_01635,6.97,0,3,0,82.2,57.8,0,1,75.5,88.4,Female,Computer Science,Placed
STU_01636,6.9,0,0,2,42.2,70.7,0,1,67.2,75.3,Male,Mechanical,Placed
STU_01637,6.34,1,2,2,39.8,54.7,0,1,80.7,77.2,Female,Electronics,Not Placed
STU_01638,7.72,1,1,0,82.6,85.1,1,0,77.7,63.6,Male,Computer Science,Placed
STU_01639,9.36,0,0,0,81.5,67.3,0,0,71.4,61.7,Female,Information Technology,Placed
STU_01640,6.23,0,2,1,79.3,82.9,0,0,87.4,76.5,Male,Civil,Placed
STU_01641,7.32,0,2,0,48.6,71.1,1,1,77.3,75.0,Female,Civil,Placed
STU_01642,8.71,0,1,1,97.4,49.9,0,1,74.2,56.9,Female,Information Technology,Placed
STU_01643,7.22,0,2,0,58.7,66.2,0,1,74.4,85.3,Male,Information Technology,Placed
STU_01644,7.75,0,2,1,73.6,65.6,0,0,74.2,75.5,Female,Computer Science,Placed
STU_01645,6.24,1,1,0,73.8,71.8,0,0,83.1,69.4,Female,Electronics,Placed
STU_01646,7.73,0,1,1,93.9,90.1,0,1,70.2,65.4,Female,Electronics,Placed
STU_01647,7.11,1,1,1,71.9,92.1,0,0,78.7,83.3,Male,Computer Science,Placed
STU_01648,8.29,1,1,1,76.2,69.2,0,1,73.0,67.3,Male,Mechanical,Placed
STU_01649,8.49,0,2,0,68.8,56.9,1,1,71.6,77.6,Male,Civil,Placed
STU_01650,9.89,0,0,0,52.1,63.1,0,1,82.7,73.1,Male,Information Technology,Placed
STU_01651,7.88,2,0,0,35.2,77.8,1,1,68.6,69.2,Male,Electronics,Placed
STU_01652,7.63,0,2,1,70.5,70.7,1,1,83.2,60.7,Female,Mechanical,Placed
STU_01653,7.49,0,2,1,48.8,53.1,1,1,81.1,89.3,Male,Civil,Placed
STU_01654,6.95,0,1,0,75.3,66.0,0,1,91.3,63.9,Female,Information Technology,Placed
STU_01655,7.64,1,1,1,72.2,87.7,1,1,60.4,65.5,Male,Computer Science,Placed
STU_01656,7.0,1,1,1,71.9,75.5,1,1,88.2,89.7,Female,Mechanical,Placed
STU_01657,7.47,3,2,1,54.2,72.6,0,1,75.0,73.9,Male,Information Technology,Placed
STU_01658,8.62,2,3,0,85.5,67.3,1,1,60.1,78.5,Female,Computer Science,Placed
STU_01659,6.29,0,2,2,77.1,66.5,0,1,71.4,91.7,Male,Information Technology,Placed
STU_01660,8.44,0,0,2,52.3,78.5,0,1,83.1,91.4,Female,Computer Science,Placed
STU_01661,8.62,0,2,3,100.0,73.7,0,1,77.1,69.0,Male,Computer Science,Placed
STU_01662,7.18,0,1,0,66.8,81.3,0,0,91.5,87.7,Male,Civil,Placed
STU_01663,5.18,0,1,2,50.0,78.6,1,0,74.6,57.4,Male,Mechanical,Placed
STU_01664,6.69,0,1,0,58.6,72.2,0,0,77.7,55.7,Male,Electronics,Placed
STU_01665,8.6,0,2,1,47.4,76.6,1,1,76.2,75.5,Male,Civil,Placed
STU_01666,7.28,0,2,1,90.4,64.9,0,1,67.8,74.1,Male,Electronics,Placed
STU_01667,6.3,0,2,1,86.2,71.4,0,1,77.7,82.1,Male,Civil,Placed
STU_01668,6.8,3,2,1,,88.1,1,1,75.8,81.0,Female,Computer Science,Placed
STU_01669,8.14,1,1,0,78.3,72.1,0,1,78.9,82.6,Male,Civil,Not Placed
STU_01670,7.85,3,1,2,88.7,69.4,1,1,78.6,92.6,Female,Computer Science,Placed
STU_01671,7.06,0,2,1,66.4,74.5,1,1,78.0,96.6,Male,Mechanical,Placed
STU_01672,6.93,1,2,2,76.3,58.0,0,1,79.0,84.7,Female,Information Technology,Placed
STU_01673,6.91,0,2,0,57.8,74.7,0,1,89.0,74.8,Male,Computer Science,Placed
STU_01674,6.38,0,1,1,67.7,92.4,0,0,68.2,72.7,Male,Electronics,Placed
STU_01675,8.92,0,2,1,76.8,62.3,1,0,70.8,74.8,Male,Computer Science,Placed
STU_01676,6.98,2,1,1,23.8,75.2,1,1,92.2,68.7,Female,Computer Science,Placed
STU_01677,8.52,3,2,1,60.7,71.7,0,1,90.7,85.2,Female,Electronics,Placed
STU_01678,8.82,0,2,0,72.5,71.4,0,1,80.6,86.4,Female,Computer Science,Placed
STU_01679,8.3,0,3,0,68.8,71.2,0,1,98.2,68.0,Female,Computer Science,Placed
STU_01680,6.87,0,1,1,63.2,80.6,0,0,82.9,73.2,Female,Electronics,Placed
STU_01681,7.7,0,2,1,78.8,58.8,1,1,96.7,55.5,Female,Information Technology,Placed
STU_01682,7.28,0,2,0,59.4,80.3,0,0,92.6,74.0,Female,Mechanical,Placed
STU_01683,6.4,0,1,1,51.7,72.8,0,1,94.3,75.4,Female,Computer Science,Placed
STU_01684,7.62,1,0,1,87.8,50.8,1,0,66.5,62.8,Male,Computer Science,Placed
STU_01685,6.12,0,2,1,85.6,76.6,1,1,84.7,69.2,Male,Information Technology,Placed
STU_01686,8.49,0,1,0,61.0,73.4,0,1,77.2,62.3,Male,Information Technology,Placed
STU_01687,6.84,0,1,1,69.0,61.5,0,1,64.6,57.7,Male,Mechanical,Placed
STU_01688,7.5,0,4,1,82.7,73.9,1,1,91.4,91.3,Male,Computer Science,Placed
STU_01689,7.58,3,2,1,70.7,56.2,1,1,89.9,57.7,Male,Mechanical,Placed
STU_01690,7.04,0,1,2,78.0,63.8,0,0,76.5,76.3,Male,Information Technology,Placed
STU_01691,7.89,2,2,1,77.1,72.4,0,1,71.8,85.7,Male,Information Technology,Placed
STU_01692,6.83,2,2,0,65.2,51.8,1,1,78.6,90.6,Male,Computer Science,Placed
STU_01693,8.17,3,3,0,77.7,58.2,0,1,59.9,63.3,Male,Electronics,Placed
STU_01694,5.95,1,2,0,55.5,60.0,0,1,64.5,89.1,Male,Civil,Placed
STU_01695,7.43,1,3,0,75.9,73.0,1,1,75.0,76.8,Female,Information Technology,Placed
STU_01696,9.24,2,1,2,68.9,77.3,1,1,84.2,81.3,Male,Computer Science,Placed
STU_01697,6.3,0,2,2,64.6,61.3,1,0,76.1,94.4,Male,Electronics,Placed
STU_01698,6.62,1,0,1,51.3,60.6,1,1,72.4,81.7,Female,Mechanical,Placed
STU_01699,7.81,3,0,0,72.0,73.7,1,1,69.7,64.8,Male,Mechanical,Placed
STU_01700,7.48,1,2,0,70.6,73.3,0,1,99.0,52.4,Male,Mechanical,Placed
STU_01701,7.65,3,0,2,57.4,63.6,1,1,67.3,82.0,Female,Electronics,Placed
STU_01702,7.79,1,2,2,46.0,93.9,1,0,59.7,79.5,Male,Civil,Placed
STU_01703,7.93,2,3,0,45.3,74.2,0,0,72.2,66.3,Female,Electronics,Placed
STU_01704,8.41,1,1,1,66.2,70.0,1,1,83.2,77.0,Female,Electronics,Placed
STU_01705,7.71,1,0,0,74.6,67.4,1,0,79.1,60.1,Female,Information Technology,Not Placed
STU_01706,7.06,1,2,0,97.7,84.1,0,1,70.5,79.0,Female,Computer Science,Placed
STU_01707,7.97,2,3,0,69.3,78.5,1,1,79.9,60.3,Male,Electronics,Placed
STU_01708,9.2,2,2,1,45.6,51.1,0,1,89.1,88.3,Male,Mechanical,Placed
STU_01709,7.17,2,2,0,66.9,63.7,0,1,80.0,98.1,Female,Information Technology,Placed
STU_01710,6.33,1,1,0,88.8,66.6,0,1,79.5,78.2,Female,Mechanical,Placed
STU_01711,8.41,0,0,0,59.8,71.9,0,0,79.6,79.3,Male,Computer Science,Placed
STU_01712,7.18,0,2,0,86.8,79.5,1,1,70.5,81.5,Male,Information Technology,Placed
STU_01713,5.13,2,1,1,72.6,59.2,0,0,82.5,78.0,Male,Computer Science,Placed
STU_01714,8.15,1,3,0,79.7,71.0,1,0,88.4,62.9,Male,Electronics,Placed
STU_01715,6.76,0,2,2,97.9,92.4,1,1,91.5,90.5,Male,Information Technology,Placed
STU_01716,7.21,0,2,0,42.4,72.3,0,0,82.3,80.0,Female,Computer Science,Not Placed
STU_01717,7.63,2,2,0,83.4,63.7,0,0,78.1,81.2,Male,Mechanical,Placed
STU_01718,7.49,2,2,0,68.6,56.0,0,1,96.8,86.1,Female,Electronics,Placed
STU_01719,8.01,2,2,0,55.8,66.2,1,0,79.2,85.6,Male,Information Technology,Placed
STU_01720,6.86,1,3,0,68.5,59.1,0,0,73.2,88.6,Female,Electronics,Not Placed
STU_01721,7.81,0,4,0,95.4,67.3,0,0,71.1,80.0,Male,Information Technology,Placed
STU_01722,7.04,0,3,2,90.0,78.5,0,0,70.0,65.5,Male,Information Technology,Placed
STU_01723,8.04,0,3,1,40.0,72.4,1,1,73.0,79.6,Male,Civil,Placed
STU_01724,7.92,2,2,2,58.5,66.2,0,0,97.3,74.7,Male,Information Technology,Placed
STU_01725,6.36,0,2,0,84.1,50.5,1,0,70.4,65.4,Male,Computer Science,Not Placed
STU_01726,8.39,1,0,1,69.7,82.0,0,0,93.3,91.0,Male,Computer Science,Placed
STU_01727,6.76,1,1,0,69.7,67.8,0,0,75.9,73.3,Female,Computer Science,Placed
STU_01728,8.11,1,0,1,46.5,73.3,0,0,88.4,77.5,Male,Electronics,Placed
STU_01729,7.67,2,0,3,58.8,61.1,1,1,67.2,67.0,Male,Civil,Placed
STU_01730,9.14,0,1,2,49.6,67.1,1,1,77.8,74.4,Male,Computer Science,Placed
STU_01731,7.08,1,0,0,45.2,65.0,0,1,61.8,85.2,Male,Mechanical,Placed
STU_01732,,0,3,0,51.1,56.0,1,1,78.2,97.5,Female,Electronics,Placed
STU_01733,7.28,0,3,0,56.1,61.1,0,1,85.9,58.9,Male,Civil,Placed
STU_01734,7.0,0,0,0,58.6,71.8,0,0,87.7,75.2,Male,Electronics,Placed
STU_01735,8.1,0,1,0,57.4,75.6,0,1,78.0,48.0,Male,Civil,Placed
STU_01736,5.68,1,3,0,85.3,63.8,0,1,74.4,70.3,Male,Electronics,Placed
STU_01737,6.25,1,3,0,56.4,57.6,0,0,78.9,76.3,Female,Electronics,Placed
STU_01738,6.23,0,3,1,91.4,67.7,1,1,72.3,76.8,Male,Computer Science,Placed
STU_01739,8.25,0,4,1,62.7,81.4,0,1,72.3,93.0,Female,Computer Science,Placed
STU_01740,9.01,1,4,2,76.6,60.7,1,1,73.9,72.5,Male,Computer Science,Placed
STU_01741,7.2,2,1,0,77.1,72.2,0,1,80.3,92.2,Female,Mechanical,Placed
STU_01742,7.13,0,1,0,56.5,64.1,0,1,92.4,77.7,Male,Information Technology,Placed
STU_01743,7.37,1,2,1,65.1,85.5,0,1,91.0,69.4,Female,Information Technology,Placed
STU_01744,8.46,1,1,1,62.5,65.9,1,0,74.8,77.1,Female,Civil,Placed
STU_01745,6.37,1,3,0,75.6,79.9,0,1,69.8,76.4,Female,Mechanical,Placed
STU_01746,7.54,0,2,2,68.1,84.2,1,0,70.7,77.2,Female,Civil,Placed
STU_01747,8.28,1,2,0,58.8,90.5,0,1,63.2,67.3,Male,Civil,Placed
STU_01748,7.8,1,1,0,71.8,55.8,0,1,85.3,67.2,Female,Mechanical,Not Placed
STU_01749,7.49,1,2,1,75.1,55.2,1,1,64.1,87.5,Male,Mechanical,Placed
STU_01750,8.3,1,2,0,97.8,86.0,1,0,55.4,86.6,Male,Mechanical,Placed
STU_01751,5.0,3,3,1,71.0,84.0,1,1,85.3,65.9,Male,Information Technology,Placed
STU_01752,7.98,0,1,0,70.2,64.6,1,1,84.9,73.5,Male,Civil,Not Placed
STU_01753,6.65,3,3,0,76.4,33.2,1,1,67.2,79.2,Male,Information Technology,Placed
STU_01754,5.47,1,3,2,55.8,73.0,0,1,81.0,84.0,Female,Mechanical,Placed
STU_01755,7.81,1,2,0,44.1,53.8,0,1,64.8,77.1,Male,Mechanical,Not Placed
STU_01756,8.67,0,2,1,65.3,62.1,1,1,77.0,87.7,Female,Electronics,Not Placed
STU_01757,7.16,0,2,0,86.1,74.2,1,1,81.6,74.1,Male,Electronics,Placed
STU_01758,8.25,1,1,1,88.5,75.8,1,1,84.9,92.0,Male,Information Technology,Placed
STU_01759,8.91,1,1,0,41.8,91.0,0,1,82.0,99.0,Female,Electronics,Placed
STU_01760,8.61,0,3,2,80.0,67.5,1,0,59.1,75.8,Male,Electronics,Placed
STU_01761,,1,2,1,37.2,60.3,0,0,81.0,79.1,Female,Electronics,Placed
STU_01762,8.04,0,1,0,76.9,83.0,1,1,99.0,64.7,Female,Computer Science,Placed
STU_01763,7.38,3,2,0,76.0,76.5,1,0,81.9,73.1,Male,Civil,Placed
STU_01764,5.7,2,1,2,44.1,67.6,0,0,64.1,77.0,Female,Civil,Placed
STU_01765,7.05,0,1,2,85.0,72.4,0,1,70.9,82.7,Female,Civil,Placed
STU_01766,6.46,2,2,1,96.2,67.5,1,1,72.9,72.7,Male,Civil,Placed
STU_01767,9.47,2,1,1,69.1,80.3,0,1,54.7,83.2,Female,Mechanical,Placed
STU_01768,7.12,0,0,2,72.1,92.3,1,1,79.0,70.9,Male,Electronics,Placed
STU_01769,7.42,1,2,0,92.2,63.3,1,1,74.5,86.1,Female,Mechanical,Placed
STU_01770,7.85,0,2,1,53.1,77.1,0,0,75.0,79.6,Male,Civil,Placed
STU_01771,7.34,1,0,1,53.5,53.6,0,1,76.8,79.1,Male,Civil,Placed
STU_01772,9.0,0,1,1,57.4,59.1,0,0,70.8,69.9,Male,Information Technology,Placed
STU_01773,6.68,0,1,0,70.6,78.8,0,1,86.6,74.1,Male,Information Technology,Placed
STU_01774,7.49,0,0,1,70.5,71.2,1,0,79.8,70.9,Female,Information Technology,Placed
STU_01775,6.56,0,0,1,61.7,58.7,1,1,72.7,84.6,Male,Mechanical,Not Placed
STU_01776,5.98,2,0,2,65.5,72.1,0,1,82.4,60.1,Male,Electronics,Placed
STU_01777,6.69,0,1,1,61.9,82.5,0,0,81.6,67.2,Male,Electronics,Placed
STU_01778,7.26,0,3,2,62.6,54.6,0,0,68.5,88.3,Male,Information Technology,Placed
STU_01779,6.87,2,1,2,58.5,93.0,1,1,76.3,77.1,Male,Civil,Placed
STU_01780,6.61,1,0,1,58.6,78.9,1,1,76.3,88.5,Female,Civil,Placed
STU_01781,5.89,1,0,0,40.0,79.1,0,1,72.1,84.1,Male,Civil,Placed
STU_01782,7.22,3,1,1,66.6,72.0,1,1,64.4,85.3,Female,Computer Science,Placed
STU_01783,5.8,2,2,2,40.7,93.0,1,1,71.8,79.6,Female,Mechanical,Placed
STU_01784,8.06,0,1,0,81.3,83.5,1,1,90.7,67.8,Male,Computer Science,Placed
STU_01785,7.38,1,1,1,61.6,67.6,0,0,71.5,75.8,Female,Mechanical,Placed
STU_01786,5.84,3,1,0,68.2,81.1,1,1,87.0,61.3,Female,Civil,Placed
STU_01787,6.99,0,2,0,64.4,63.2,1,1,77.6,73.2,Male,Mechanical,Placed
STU_01788,6.55,0,0,1,66.3,68.6,0,1,79.7,69.0,Female,Mechanical,Placed
STU_01789,7.62,0,2,1,89.0,89.6,1,0,65.8,54.5,Male,Electronics,Placed
STU_01790,8.64,0,1,1,49.7,76.7,1,0,89.6,79.7,Male,Mechanical,Placed
STU_01791,5.42,1,0,2,45.7,79.9,0,0,98.6,78.6,Female,Electronics,Not Placed
STU_01792,7.42,1,2,0,71.8,86.0,0,1,71.0,88.9,Female,Civil,Placed
STU_01793,7.14,3,2,0,62.6,78.6,0,0,91.0,61.5,Male,Computer Science,Placed
STU_01794,7.97,1,2,2,75.4,62.3,1,1,65.3,86.9,Male,Electronics,Placed
STU_01795,7.51,0,1,1,80.7,91.9,0,1,77.5,49.5,Female,Computer Science,Placed
STU_01796,6.55,0,2,0,53.4,78.2,0,1,66.3,73.4,Male,Electronics,Placed
STU_01797,6.98,3,1,1,79.1,79.0,0,1,81.8,96.7,Male,Information Technology,Placed
STU_01798,6.5,0,2,2,54.7,72.7,0,1,76.0,74.7,Male,Computer Science,Placed
STU_01799,8.38,0,2,1,71.1,85.3,1,0,77.5,66.9,Male,Electronics,Placed
STU_01800,7.32,2,0,2,51.4,95.0,0,1,91.1,74.1,Female,Electronics,Placed
STU_01801,9.2,1,2,0,72.0,67.5,1,1,90.4,84.3,Male,Information Technology,Placed
STU_01802,7.24,0,2,0,69.7,84.8,1,1,76.3,71.9,Male,Electronics,Placed
STU_01803,6.59,2,1,2,53.5,72.4,1,1,89.1,79.3,Male,Electronics,Placed
STU_01804,5.79,3,3,1,49.6,48.0,1,1,89.5,79.2,Male,Civil,Placed
STU_01805,5.5,0,3,0,81.3,55.2,0,0,89.1,81.0,Female,Electronics,Placed
STU_01806,5.72,2,1,1,63.2,77.1,1,1,79.5,86.4,Male,Information Technology,Placed
STU_01807,7.57,0,3,1,85.2,84.1,0,1,81.3,96.8,Male,Computer Science,Placed
STU_01808,7.81,1,1,0,61.8,79.3,1,1,75.2,76.0,Male,Civil,Placed
STU_01809,5.72,2,2,1,89.5,81.2,1,0,99.0,78.6,Female,Mechanical,Placed
STU_01810,8.2,3,3,0,55.8,100.0,1,1,82.0,61.9,Male,Computer Science,Placed
STU_01811,6.82,0,2,0,92.1,78.3,0,1,77.2,85.4,Female,Electronics,Placed
STU_01812,7.45,0,1,1,72.6,68.8,0,1,83.0,90.0,Male,Mechanical,Placed
STU_01813,8.91,0,3,0,76.0,70.5,1,1,80.7,82.6,Male,Information Technology,Placed
STU_01814,8.2,1,1,0,54.9,91.6,0,1,98.6,59.8,Male,Mechanical,Placed
STU_01815,7.03,0,1,2,80.9,56.8,1,1,77.8,70.6,Male,Information Technology,Placed
STU_01816,6.41,0,1,1,81.5,86.9,1,1,85.7,75.6,Male,Computer Science,Placed
STU_01817,5.15,0,3,1,65.1,72.2,1,0,76.8,65.6,Female,Computer Science,Placed
STU_01818,6.58,0,3,0,38.0,62.0,0,0,61.1,98.6,Male,Civil,Not Placed
STU_01819,7.09,0,1,0,53.3,54.6,0,1,78.0,79.5,Male,Civil,Placed
STU_01820,6.31,2,3,1,53.3,89.8,0,0,86.5,85.2,Female,Electronics,Placed
STU_01821,7.17,0,1,0,76.7,61.7,1,1,79.4,85.4,Male,Electronics,Not Placed
STU_01822,7.38,0,4,1,63.0,72.7,0,1,66.4,76.2,Female,Electronics,Placed
STU_01823,7.08,2,2,1,63.3,60.3,1,0,93.9,61.8,Male,Mechanical,Placed
STU_01824,6.65,1,0,1,61.5,95.6,0,0,66.1,83.7,Female,Civil,Placed
STU_01825,7.47,0,0,0,92.0,73.2,0,1,70.3,97.1,Male,Computer Science,Placed
STU_01826,7.74,0,0,0,70.7,55.8,1,1,66.7,70.8,Female,Civil,Placed
STU_01827,6.21,1,1,3,73.0,66.9,0,1,67.6,68.8,Male,Civil,Not Placed
STU_01828,8.71,0,2,3,60.7,88.7,0,1,78.4,84.2,Female,Civil,Placed
STU_01829,7.2,1,1,1,69.6,60.3,0,1,84.1,85.2,Male,Computer Science,Not Placed
STU_01830,7.32,0,4,2,55.4,67.7,0,1,72.1,87.6,Male,Computer Science,Placed
STU_01831,8.01,0,2,1,75.2,86.2,0,1,83.6,73.4,Female,Computer Science,Placed
STU_01832,7.53,1,2,0,52.8,76.1,0,0,85.7,73.4,Female,Computer Science,Placed
STU_01833,8.25,1,1,0,81.2,57.4,0,1,74.7,48.0,Female,Electronics,Placed
STU_01834,7.59,2,3,0,59.0,74.7,1,1,62.9,75.6,Female,Electronics,Placed
STU_01835,6.69,0,2,1,84.2,70.2,0,1,93.1,68.8,Female,Information Technology,Placed
STU_01836,7.66,1,3,1,98.6,72.6,0,1,71.3,50.7,Male,Electronics,Placed
STU_01837,6.16,0,4,2,70.0,83.4,0,1,55.9,95.8,Female,Computer Science,Not Placed
STU_01838,7.41,1,0,2,89.7,74.9,1,1,74.1,77.7,Male,Information Technology,Placed
STU_01839,7.27,2,0,2,81.3,70.9,0,1,83.8,55.4,Female,Information Technology,Placed
STU_01840,7.09,0,3,2,48.5,70.3,1,1,85.3,79.1,Male,Civil,Placed
STU_01841,7.17,2,3,2,71.7,84.9,0,1,66.6,95.5,Female,Mechanical,Placed
STU_01842,5.42,1,2,0,77.5,63.4,1,1,59.5,88.2,Female,Civil,Not Placed
STU_01843,6.75,2,1,0,79.0,46.0,0,1,81.1,85.6,Female,Information Technology,Placed
STU_01844,7.39,1,2,1,72.7,69.3,1,0,83.2,61.4,Male,Electronics,Placed
STU_01845,7.46,0,1,1,72.5,76.5,1,1,89.2,69.0,Female,Mechanical,Placed
STU_01846,6.27,0,1,0,70.1,67.0,0,1,88.0,65.4,Female,Information Technology,Placed
STU_01847,8.57,0,2,2,72.0,65.7,0,0,79.5,75.2,Female,Mechanical,Placed
STU_01848,6.43,0,1,3,51.6,67.6,0,1,68.8,83.5,Male,Information Technology,Not Placed
STU_01849,8.27,1,2,1,66.5,71.7,0,1,73.2,79.8,Male,Civil,Placed
STU_01850,7.73,1,4,1,48.2,56.4,1,1,75.6,65.0,Male,Mechanical,Placed
STU_01851,6.65,3,3,2,62.5,79.9,0,0,68.8,73.0,Male,Information Technology,Placed
